key,loudness,tempo,duration_ms,playlist_uri
4,-5.737,151.093,261060,2
5,-5.006,141.938,231360,0
5,-14.091,113.461,294600,1
10,-14.348,85.103,135529,1
4,-8.061,104.993,222933,2
11,-17.468,84.961,146000,1
11,-5.548,126.001,241194,2
1,-8.096,142.962,176224,2
1,-4.601,140.114,232059,2
11,-6.006,93.036,188387,2
5,-13.61,110.308,144274,1
11,-5.879,185.067,200919,0
11,-4.336,139.231,284093,2
4,-6.504,82.959,203893,0
1,-9.623,129.979,236308,0
9,-6.857,140.975,198440,0
2,-3.442,125.976,254147,2
10,-9.608,142.689,210133,0
7,-10.658,111.518,291440,1
1,-16.614,100.107,173066,1
6,-17.86,130.066,130154,1
1,-5.703,92.003,178253,0
11,-5.24,196.0,178520,0
7,-6.116,90.085,132832,2
9,-13.353,114.9,154174,1
4,-8.521,123.011,250000,1
11,-17.52,134.011,130385,1
8,-5.477,115.963,199374,2
6,-11.478,78.54,139467,1
9,-4.554,129.975,182360,2
1,-4.478,139.999,209920,0
5,-7.706,81.981,146322,1
1,-10.226,173.727,272867,0
0,-6.302,184.029,141353,2
0,-5.3,125.126,163560,2
1,-3.61,157.56,174323,0
5,-12.885,100.872,170371,1
10,-3.316,180.004,218661,2
0,-28.351,74.408,206163,1
7,-11.513,82.002,131707,1
0,-4.795,138.081,134227,2
0,-3.779,120.047,170671,2
5,-14.978,77.791,159231,1
0,-12.407,139.555,299613,1
1,-10.079,169.968,90353,1
1,-7.569,180.042,190472,0
0,-7.37,85.022,182960,0
4,-13.471,90.04,117447,1
1,-10.972,141.073,184840,0
1,-17.212,94.993,180942,2
2,-9.756,76.003,152368,1
8,-10.582,85.108,138529,1
8,-23.887,113.08,366200,1
8,-3.166,84.434,216474,2
4,-4.727,166.17,242336,2
9,-6.827,77.022,156562,1
1,-11.799,80.095,158187,1
1,-11.304,84.972,142809,1
2,-20.247,108.285,303458,1
2,-6.513,74.966,156800,1
11,-3.192,171.694,192416,2
7,-5.241,134.987,208365,0
4,-3.604,188.831,194356,0
2,-9.88,121.959,243177,1
7,-7.914,159.699,201600,0
2,-4.931,89.011,201107,0
6,-6.941,123.974,155173,2
5,-2.929,157.01,207445,2
2,-28.248,85.297,207640,1
6,-5.365,122.918,228187,0
7,-4.092,148.318,210480,0
9,-8.449,108.795,227840,0
2,-3.502,165.012,159096,2
2,-4.683,111.346,317067,2
10,-8.672,78.975,111835,1
9,-5.291,102.266,262000,2
0,-11.055,81.868,166980,1
7,-5.274,139.602,261133,2
3,-4.029,96.991,191124,2
4,-6.227,177.065,222880,0
7,-5.378,130.001,134000,2
2,-4.509,160.043,172500,2
9,-3.465,171.469,155547,2
1,-4.109,167.895,161880,2
0,-17.331,81.914,127400,1
10,-19.236,85.753,249816,1
2,-8.693,122.022,255467,1
2,-4.712,108.006,207333,0
10,-16.765,155.751,140760,1
7,-6.888,111.021,263080,2
5,-3.768,116.012,162587,0
8,-5.494,167.03,175556,2
9,-9.695,92.027,156522,1
2,-17.993,103.808,152107,1
11,-12.784,86.975,130345,1
7,-3.828,78.132,196960,0
3,-13.08,174.633,333667,1
10,-19.18,177.623,252600,1
1,-5.697,114.454,206054,0
6,-8.526,94.342,215173,0
8,-6.757,86.996,209253,0
0,-10.669,61.858,175161,1
9,-16.456,84.018,141440,1
7,-4.491,135.015,199667,2
3,-6.56,84.997,187059,1
5,-4.158,110.028,185861,0
1,-15.158,75.008,159200,1
9,-6.595,123.987,210000,1
4,-10.336,126.145,178852,1
7,-16.152,123.983,140514,1
11,-13.167,199.805,172767,1
7,-3.548,129.961,153253,0
10,-6.391,166.493,254130,2
5,-18.726,80.346,437720,1
0,-8.96,179.298,107019,1
6,-14.027,183.346,206101,1
9,-3.252,120.044,238507,2
0,-13.287,82.018,112000,1
4,-10.099,167.863,179510,1
7,-6.847,92.156,143693,0
0,-10.334,159.647,227107,0
9,-15.935,89.244,152655,1
1,-18.31,180.27,128000,1
0,-4.267,113.467,191244,2
10,-16.248,59.84,236476,1
5,-7.428,81.245,102417,1
11,-5.781,131.039,245987,2
9,-12.413,136.109,187534,0
0,-18.306,114.628,230294,1
6,-15.36,183.919,110870,1
0,-6.055,105.066,205671,0
6,-2.901,102.017,165569,0
2,-11.882,72.932,181897,1
1,-8.493,87.995,136554,1
10,-4.456,145.976,199680,0
7,-10.658,160.106,106500,1
5,-5.223,97.527,193240,0
9,-6.75,130.067,236606,2
6,-10.262,113.969,199420,1
9,-6.686,187.986,203152,0
6,-13.348,91.976,97463,1
10,-2.752,114.019,211987,0
7,-5.809,100.387,224688,2
11,-5.771,139.952,212169,2
5,-7.276,80.09,196008,0
3,-13.763,160.24,108000,1
1,-9.317,169.915,143358,2
1,-8.639,119.997,164071,2
5,-5.064,156.044,236456,0
1,-8.709,111.01,273679,1
5,-2.183,122.512,215853,0
2,-4.686,185.974,184097,0
8,-3.803,117.955,210240,2
4,-11.305,91.11,198333,0
0,-7.051,78.144,195587,0
0,-4.028,140.073,176147,0
0,-7.256,147.037,171890,2
7,-4.933,156.03,241147,0
0,-16.649,100.255,219682,1
1,-10.092,74.95,134400,1
11,-5.049,144.092,150143,2
5,-27.331,49.689,306227,1
4,-9.1,140.129,166286,1
7,-5.772,113.002,209253,0
11,-4.735,133.951,159651,2
7,-9.199,143.998,136195,1
7,-3.867,115.046,389947,2
5,-12.876,88.276,212867,1
7,-4.571,130.012,179867,0
4,-7.002,122.001,252058,1
2,-6.947,147.886,221240,0
1,-10.488,106.692,347377,1
10,-27.626,71.673,132120,1
6,-4.103,134.993,181520,2
0,-16.067,123.79,290119,1
9,-15.139,102.992,311680,1
2,-5.189,102.997,227114,0
4,-6.788,99.961,220307,0
11,-10.375,79.408,140250,1
2,-8.222,121.623,279507,0
0,-16.652,109.38,269760,1
6,-8.748,82.124,169750,1
7,-10.422,102.902,200493,0
10,-3.208,181.917,168856,0
2,-3.472,161.979,178319,2
0,-10.424,107.893,213098,1
2,-13.987,77.963,154038,1
1,-9.265,126.023,294010,1
1,-4.13,102.025,224427,0
10,-16.717,101.613,189673,1
7,-2.909,109.995,190187,0
1,-4.203,90.038,201840,0
7,-7.202,156.969,200221,2
4,-6.619,136.949,209760,0
0,-4.434,134.989,185966,0
11,-7.789,89.955,212093,2
10,-6.458,154.084,163870,0
5,-5.541,159.824,171133,2
8,-18.251,74.92,134400,1
11,-12.081,123.913,116077,1
1,-4.13,99.963,173400,2
7,-8.174,118.022,209364,1
7,-7.002,110.249,126545,2
8,-7.157,154.997,224960,0
4,-7.547,130.0,293489,1
11,-18.145,61.343,179077,1
7,-9.359,105.032,220000,1
2,-7.406,119.974,228533,2
2,-1.227,81.959,124756,2
2,-2.941,171.898,230857,2
2,-5.207,165.89,200439,0
0,-16.301,150.035,134400,1
9,-14.07,137.349,180960,0
0,-5.495,94.957,159158,2
9,-7.327,81.992,159535,1
2,-16.738,82.617,293125,1
3,-4.342,81.958,280207,2
7,-3.301,113.29,162166,2
10,-6.801,164.961,165747,2
2,-3.891,169.976,135531,2
10,-13.032,118.67,383467,1
10,-19.194,59.151,140004,1
9,-16.115,64.082,320356,1
11,-12.477,85.626,150000,1
4,-9.789,83.403,182280,0
2,-3.207,163.932,182622,2
3,-7.623,102.881,278200,0
6,-3.133,120.115,182407,2
1,-10.27,80.023,165750,2
9,-30.923,69.043,378733,1
9,-13.37,159.98,120945,1
9,-2.71,114.977,358983,1
0,-14.328,123.65,221112,1
2,-8.563,130.083,384773,0
1,-4.881,143.937,193961,2
0,-5.291,80.999,130741,1
6,-7.61,91.541,180617,0
2,-8.485,134.038,158924,2
4,-21.339,61.852,312453,1
2,-6.252,181.967,184503,0
2,-6.887,193.979,231684,0
1,-11.505,104.879,418779,1
8,-10.109,172.175,156279,1
1,-2.297,134.99,181798,2
1,-2.513,118.89,176475,2
0,-12.9,143.94,218573,1
0,-16.695,80.011,108000,1
6,-7.337,109.997,226587,2
11,-4.296,130.448,198227,0
5,-7.659,80.982,143704,1
9,-5.044,166.928,178147,2
9,-9.612,95.008,224160,1
8,-3.731,75.01,204600,2
6,-4.362,121.011,175772,0
8,-31.023,63.821,216061,1
7,-12.945,155.556,177693,0
4,-7.809,120.04,272480,2
7,-7.982,106.092,220467,2
4,-4.421,107.523,199559,0
2,-3.801,132.94,161331,2
5,-22.147,80.388,85419,1
2,-5.38,143.248,186357,2
7,-17.654,62.012,161129,1
0,-21.129,150.879,168649,1
0,-4.496,124.005,211458,2
2,-13.07,90.979,144160,0
6,-3.519,133.977,207040,0
11,-3.55,90.104,173333,2
0,-7.957,170.031,133306,2
11,-11.124,99.942,224667,0
1,-42.727,75.77,187293,1
7,-10.607,80.011,135053,1
1,-3.861,134.015,165019,2
6,-9.692,150.115,156800,1
9,-2.465,188.872,223925,0
11,-1.904,103.972,228989,0
7,-7.135,90.977,202418,1
3,-5.891,163.768,177073,0
2,-4.563,79.805,169440,0
3,-8.319,166.078,149063,1
5,-6.014,129.973,182323,0
3,-5.014,143.097,182840,0
4,-14.222,136.188,179333,0
1,-15.097,91.999,133370,1
1,-17.353,101.301,371470,1
10,-5.446,97.005,194898,0
3,-14.514,99.947,363240,1
0,-6.471,104.01,235067,0
6,-16.597,77.651,285969,1
8,-20.051,113.687,457268,1
6,-6.652,135.939,219160,0
10,-7.527,124.882,234493,0
4,-6.18,121.849,159836,2
2,-5.352,158.061,276880,0
4,-13.355,95.483,174667,0
8,-6.482,147.904,205980,2
4,-15.579,95.768,335720,1
4,-11.105,93.718,226267,0
7,-13.892,148.03,129730,1
8,-3.271,127.128,177756,2
2,-4.532,105.97,225560,0
10,-8.695,98.985,202840,0
6,-11.929,87.373,130909,1
2,-22.122,91.326,309587,1
5,-5.672,147.89,213387,0
7,-5.908,128.153,214405,0
7,-9.552,97.627,251240,0
10,-11.994,77.991,140000,1
7,-8.37,85.197,118588,1
3,-16.331,135.994,264573,1
5,-4.674,140.032,204677,2
7,-4.902,165.068,159308,2
0,-22.043,77.222,152233,1
2,-2.223,129.985,203200,2
7,-7.673,170.014,191107,0
11,-3.755,102.451,188103,0
5,-6.583,147.968,201584,2
1,-6.997,95.002,171200,0
0,-14.114,48.086,275688,1
4,-5.165,89.938,200467,0
6,-5.069,128.027,240760,0
1,-7.742,92.036,221173,0
5,-11.936,174.248,186080,1
0,-7.097,120.002,345136,1
9,-10.597,85.898,107213,0
8,-4.102,156.739,163285,2
0,-4.199,202.339,199413,0
10,-15.756,79.65,220189,1
8,-5.267,101.981,245920,0
7,-11.222,77.995,136162,1
7,-5.625,169.819,200005,2
1,-9.571,81.98,135274,1
1,-7.63,99.822,217680,0
9,-3.472,108.004,217137,2
1,-11.336,80.012,111750,1
0,-12.538,144.072,177917,1
0,-6.826,97.492,186507,0
0,-19.705,126.416,284750,1
8,-3.65,99.984,169801,0
4,-8.406,176.123,138526,1
4,-12.255,98.02,177388,1
6,-16.57,144.556,119529,1
5,-2.628,178.021,153876,2
8,-13.343,92.979,143487,1
1,-11.505,120.025,228846,1
6,-13.474,84.928,157653,0
0,-9.72,77.955,171696,1
9,-7.923,108.01,175436,0
9,-11.391,79.922,188736,1
5,-13.61,106.508,389789,1
4,-4.853,135.712,248280,0
9,-5.6,84.469,141909,2
4,-5.223,110.692,180514,2
0,-5.567,123.634,253933,2
7,-8.987,164.415,148453,0
6,-6.989,182.748,220600,0
2,-13.411,111.944,150539,1
10,-15.696,80.001,115133,1
4,-5.181,145.972,237547,2
9,-26.535,168.963,120457,1
7,-10.168,149.996,144000,1
7,-13.209,199.164,344400,0
1,-4.905,160.085,224773,0
5,-14.847,67.715,332067,1
9,-14.398,187.711,152867,0
7,-4.143,163.957,157907,0
4,-4.698,152.004,210439,0
2,-10.633,80.013,152578,1
2,-6.622,165.037,229000,2
4,-36.512,62.171,369027,1
10,-5.413,201.909,209115,0
7,-4.051,134.597,264838,2
1,-10.318,105.357,118343,2
3,-15.009,104.986,171464,1
2,-15.097,78.14,148992,1
7,-6.027,175.007,214173,0
9,-4.733,164.371,148440,0
9,-7.236,80.005,128574,1
0,-5.708,95.0,196467,2
11,-3.644,106.036,168547,0
0,-11.665,131.064,175867,0
8,-12.977,152.085,115814,1
11,-6.169,130.121,255852,2
1,-16.031,96.859,371120,1
9,-33.263,88.549,229413,1
2,-6.197,167.993,168907,0
2,-5.941,130.091,140080,2
2,-6.127,95.985,168453,2
11,-3.588,111.959,218947,0
11,-4.714,128.106,176805,2
9,-9.368,179.891,106667,1
0,-18.732,95.438,265320,1
1,-3.947,114.025,187067,2
11,-4.711,147.934,190661,0
11,-5.358,93.076,165395,2
3,-14.258,97.373,371171,1
4,-29.64,70.958,158520,1
11,-5.262,174.025,185903,2
1,-36.7,136.191,285443,1
1,-11.728,67.825,144431,1
10,-5.106,139.984,205107,0
9,-3.696,174.253,227053,0
5,-5.134,136.002,214107,0
7,-7.845,149.824,193376,2
6,-8.29,123.955,185520,1
0,-7.959,159.999,132187,1
4,-7.445,86.999,158793,1
1,-16.6,94.965,120005,1
0,-6.776,101.003,204951,0
2,-6.038,112.524,191352,2
7,-6.999,124.099,160991,0
9,-4.422,100.013,218400,2
11,-6.888,124.0,224637,1
7,-21.941,134.175,311480,1
0,-6.205,110.0,214334,2
5,-7.221,119.073,238493,0
2,-9.332,150.023,89600,1
8,-11.773,84.894,120000,1
2,-6.251,179.929,194769,0
10,-6.927,94.001,168511,1
8,-16.858,123.95,293700,1
1,-11.962,123.846,253240,1
2,-12.895,61.012,220547,1
8,-4.167,164.04,184653,2
10,-7.074,120.074,178147,0
7,-6.255,109.507,346800,2
7,-9.684,76.97,124675,1
6,-6.55,99.05,226560,0
7,-11.662,71.023,253597,1
6,-5.68,80.07,195013,0
7,-31.948,69.44,257000,1
0,-3.307,135.085,252760,2
0,-16.515,160.044,138000,1
8,-8.097,169.982,138034,1
9,-17.545,103.407,194286,1
10,-13.176,120.01,206557,1
1,-8.127,126.103,245493,0
0,-3.73,150.941,148642,2
5,-5.284,93.021,138720,2
5,-21.584,105.538,486315,1
2,-4.316,160.051,206640,2
7,-33.197,81.805,258519,1
4,-14.307,139.957,109714,1
7,-7.018,89.966,128000,2
5,-3.215,93.024,188140,2
5,-18.279,100.639,436000,1
2,-5.952,103.971,194598,2
9,-10.11,109.263,173867,0
3,-3.198,136.851,187306,2
7,-12.827,136.908,146760,0
0,-3.156,130.069,228787,2
8,-11.361,152.09,101200,1
4,-3.904,94.661,241667,2
7,-4.349,109.967,199969,0
9,-6.96,115.984,233480,0
6,-5.407,171.963,190452,0
11,-12.577,78.734,115610,1
0,-11.327,111.719,157000,0
5,-16.121,168.817,258347,0
8,-13.625,139.274,203400,0
6,-1.247,103.463,202624,2
2,-6.459,124.872,186791,0
3,-6.658,159.847,178147,0
9,-11.581,78.785,153413,1
0,-5.822,149.882,248243,2
2,-5.933,164.037,134634,2
9,-5.385,109.794,324053,2
4,-6.25,116.954,182670,0
5,-2.677,96.028,245147,2
6,-9.237,74.848,134471,1
9,-5.86,140.032,210373,0
10,-6.712,178.066,154720,0
7,-7.519,72.49,202960,1
0,-3.872,98.291,195542,2
2,-8.859,100.039,137456,1
9,-2.633,200.062,294787,0
11,-5.606,182.064,173960,0
5,-5.816,81.084,178279,0
11,-7.563,185.834,201359,0
11,-3.697,79.983,156493,2
5,-4.911,160.044,183444,0
7,-8.348,102.016,191531,2
4,-5.391,139.973,168004,2
2,-3.888,128.059,271572,2
9,-16.568,114.495,193400,0
2,-5.401,154.96,159117,2
10,-13.663,135.262,406920,1
1,-3.316,110.121,281426,2
5,-2.695,133.889,169760,0
0,-5.551,123.979,234840,0
2,-4.845,100.017,228966,0
10,-33.616,100.746,230493,1
1,-4.299,186.024,167933,0
4,-11.745,169.862,81882,1
9,-7.005,164.153,214651,2
10,-15.664,78.637,283651,1
8,-3.241,119.768,216507,2
2,-4.652,137.995,277560,2
6,-4.366,106.018,262356,2
4,-10.063,81.978,133847,1
4,-4.661,90.0,162167,1
7,-6.357,90.13,140167,1
2,-3.34,163.131,169325,2
1,-22.41,95.178,254027,1
9,-4.997,147.962,205947,2
2,-8.722,139.989,107573,0
10,-7.66,89.983,160000,1
5,-5.223,102.058,183525,0
11,-5.203,90.19,168398,2
5,-14.701,111.813,293253,1
4,-8.72,156.051,195053,0
7,-3.509,123.979,166484,2
10,-6.243,132.084,148182,2
10,-7.306,147.986,224853,0
0,-5.811,181.013,227439,0
2,-6.092,129.896,213471,0
2,-6.48,130.056,211897,2
5,-10.984,97.888,223475,1
2,-5.372,160.036,206772,2
8,-1.147,161.933,190800,0
11,-10.649,93.024,125500,1
9,-16.082,139.819,113143,1
7,-7.508,141.07,215366,2
5,-9.729,116.903,268600,1
8,-9.137,123.022,286941,1
0,-9.315,136.746,181973,0
7,-13.155,86.924,336396,0
4,-3.809,129.956,269331,2
11,-7.532,107.991,141474,2
6,-19.579,120.384,272422,1
7,-7.735,88.942,169976,0
9,-9.735,123.031,211027,1
7,-9.681,106.95,192133,1
5,-15.918,121.746,310276,1
1,-3.853,108.782,207742,2
3,-6.859,73.104,241899,0
10,-3.454,200.005,198928,2
4,-4.149,100.005,124030,2
5,-3.557,152.022,135107,2
8,-17.018,117.691,376085,1
11,-8.939,129.99,182118,1
9,-14.021,81.002,130234,1
9,-4.715,126.1,182390,0
1,-9.637,165.995,162010,2
7,-15.739,96.005,210000,1
2,-14.386,91.408,198960,1
1,-33.366,132.085,294960,1
11,-5.005,109.606,214133,2
4,-15.162,174.022,132414,1
2,-3.916,174.952,269467,2
4,-10.354,127.959,150232,1
2,-7.953,123.299,203733,0
11,-14.596,140.047,127085,1
2,-4.153,177.938,190786,2
1,-9.424,141.893,224253,1
4,-11.246,79.81,254872,1
0,-7.6,109.936,207773,0
3,-8.493,153.705,151169,1
2,-9.05,81.02,145227,1
1,-9.857,181.868,192040,1
5,-14.119,79.99,85500,1
1,-3.967,96.977,168448,0
7,-12.505,158.036,183875,1
4,-6.652,120.998,216198,1
5,-14.184,107.643,327251,1
9,-13.448,115.794,228577,1
9,-5.969,168.084,167665,2
5,-47.898,69.306,139653,1
2,-8.274,114.994,208696,2
5,-15.408,86.092,181373,1
0,-4.516,149.654,285107,0
4,-5.588,102.508,186331,0
3,-12.956,170.033,238431,1
0,-12.072,117.955,126303,2
9,-4.476,93.918,194885,1
10,-24.943,80.002,150000,1
4,-4.562,151.092,181496,2
6,-2.65,102.972,181991,0
4,-14.061,83.969,253873,1
5,-14.999,115.465,235580,1
8,-7.257,121.976,135246,1
0,-7.862,73.98,144781,1
9,-10.825,80.014,132000,1
6,-3.726,183.928,188375,2
10,-5.673,139.977,202360,0
8,-12.979,124.867,133440,1
10,-16.312,77.794,174186,1
4,-8.166,95.977,225827,0
5,-20.443,178.966,167122,1
11,-9.119,89.0,176000,1
10,-44.526,78.891,103600,1
8,-5.964,104.993,221373,0
11,-5.094,136.063,267291,2
6,-3.815,112.531,275248,2
1,-8.425,119.029,225427,2
2,-4.164,85.988,184467,0
10,-4.466,123.969,190883,2
11,-6.074,92.508,158853,2
5,-13.435,111.778,290601,1
3,-43.209,69.843,107000,1
0,-5.284,81.976,253084,0
7,-6.562,119.997,243750,1
0,-33.332,138.554,188907,1
7,-9.692,95.985,120940,1
11,-5.621,120.973,205947,0
4,-4.019,124.061,136067,2
11,-2.772,116.016,157759,2
9,-2.29,156.569,58217,2
8,-17.203,119.37,427432,1
5,-5.662,166.825,164849,2
7,-6.978,121.014,178385,1
10,-10.484,124.008,191420,1
0,-6.897,139.876,239507,0
9,-4.369,110.638,474800,0
8,-2.899,177.894,201213,0
5,-4.833,88.012,284267,2
11,-5.774,141.733,220173,0
4,-2.31,126.007,161791,2
6,-1.779,141.759,227000,2
7,-5.986,81.984,209760,0
1,-3.812,183.963,163028,2
4,-5.083,143.969,196784,2
9,-4.214,103.06,171537,0
9,-11.196,84.981,104824,1
2,-12.615,131.681,186280,1
7,-4.508,154.946,210685,2
1,-6.35,119.002,276962,1
6,-9.208,79.981,171000,1
10,-8.72,147.992,222573,0
2,-3.791,159.693,150677,2
11,-4.702,126.959,167387,0
9,-2.958,184.797,171678,2
2,-17.036,118.176,394920,1
2,-6.625,177.065,221550,0
10,-14.545,112.768,219767,1
1,-9.16,174.099,129172,2
11,-5.183,176.117,207280,2
1,-7.103,85.523,262520,0
1,-5.838,115.0,254181,0
3,-14.433,99.542,219134,1
0,-9.954,150.034,120800,1
4,-10.613,90.503,175027,0
2,-11.508,74.165,259893,0
7,-31.858,166.979,172120,1
1,-7.251,94.969,197640,0
7,-6.522,113.943,300182,2
0,-5.73,115.749,244267,0
1,-6.581,120.045,211160,0
7,-11.553,82.019,147073,1
0,-12.369,82.957,146000,1
1,-5.19,198.238,118864,2
11,-6.296,92.043,120908,1
9,-6.7,80.026,410774,2
6,-8.71,81.493,113006,1
0,-6.993,105.012,193120,0
2,-7.494,139.937,257133,0
1,-12.112,113.865,198933,0
0,-9.599,124.005,197419,1
11,-5.731,86.016,196747,0
0,-19.528,120.026,144068,1
6,-2.791,130.026,230673,2
2,-10.352,140.148,96000,1
2,-6.552,127.814,246893,2
7,-4.208,116.231,198067,2
9,-5.344,169.778,186973,0
7,-9.012,128.961,243107,0
8,-12.529,164.052,154976,1
7,-4.481,127.987,131303,2
9,-4.833,130.059,167685,2
4,-11.609,97.708,212880,2
5,-5.422,103.994,183736,0
7,-7.547,126.014,312760,2
3,-9.438,99.868,452067,1
6,-2.238,112.363,236293,2
2,-5.976,131.997,289654,2
1,-42.185,95.425,132208,1
7,-7.705,123.135,321708,2
9,-5.345,87.949,124431,1
8,-4.364,114.991,236933,2
1,-16.424,141.875,347912,1
1,-6.064,134.34,170205,0
7,-13.602,123.974,232746,1
9,-4.799,120.015,206275,2
6,-11.192,109.008,212467,1
9,-7.629,122.967,248600,2
7,-20.867,133.436,123529,1
10,-7.302,86.058,142100,2
10,-24.026,82.026,137561,1
9,-8.596,120.016,193412,1
7,-9.847,86.837,225790,1
2,-12.062,113.305,157533,0
0,-6.205,169.885,196253,0
6,-15.746,85.951,159070,1
1,-8.462,84.054,138202,1
9,-4.51,80.013,171000,0
3,-13.428,101.018,222813,1
9,-19.175,85.162,257385,1
1,-4.802,184.075,212030,0
7,-24.608,114.006,138969,1
6,-7.851,141.881,231266,0
8,-5.557,119.942,264907,0
9,-6.544,80.006,179507,0
7,-10.161,175.102,188605,1
7,-4.885,104.035,219893,0
7,-12.7,71.541,348253,1
6,-8.635,78.995,151899,1
0,-11.408,110.104,168093,1
11,-9.148,135.787,165013,0
7,-5.497,130.077,157080,0
3,-5.543,142.035,218667,0
9,-5.03,75.596,125937,2
7,-16.116,78.31,252627,0
9,-4.0,91.966,189130,0
7,-8.063,122.024,411148,1
11,-5.808,132.076,125455,2
8,-5.759,176.023,193495,0
1,-16.012,109.634,299747,0
9,-31.034,128.143,174267,1
4,-5.459,166.03,271785,2
10,-4.966,138.034,231832,0
2,-10.818,82.212,166400,1
10,-7.876,122.999,256053,1
9,-6.058,144.302,494333,0
0,-16.802,168.045,111429,1
7,-14.207,136.009,127059,1
5,-8.287,145.984,144658,1
8,-8.327,124.018,196452,1
7,-14.475,118.098,131441,1
11,-8.749,144.974,145655,2
0,-10.109,103.985,202000,1
5,-14.01,82.997,156145,1
2,-13.17,159.966,222267,1
9,-4.146,103.488,248373,0
7,-7.559,180.016,139625,1
0,-15.269,110.586,162653,0
5,-3.763,136.01,216013,2
6,-12.037,85.997,130000,1
2,-8.677,176.249,191200,0
7,-12.923,113.997,255789,1
9,-6.929,73.656,239173,0
0,-12.79,82.008,140488,1
11,-6.5,158.946,190189,2
0,-8.215,120.975,185579,1
11,-12.014,140.071,170571,1
6,-13.082,156.418,127308,1
9,-5.778,129.946,255315,2
3,-35.45,73.566,179360,1
3,-8.049,160.015,138000,1
7,-10.5,124.0,317004,1
3,-8.343,201.016,235920,0
2,-12.642,88.987,142921,1
2,-4.602,94.613,155978,2
7,-6.63,126.019,214550,2
2,-9.862,80.068,123961,1
7,-2.562,97.979,219732,0
2,-7.175,149.082,267827,2
3,-29.617,67.103,448000,1
9,-13.964,81.993,169756,1
4,-11.666,124.946,213373,1
6,-14.215,148.038,161014,1
11,-8.048,116.993,242744,2
2,-10.314,79.319,193146,0
2,-9.776,119.987,230016,1
4,-5.649,108.999,222363,0
9,-5.911,107.878,400130,1
7,-8.484,110.699,246733,0
8,-5.204,110.024,183790,0
9,-2.552,181.966,196717,2
9,-9.194,134.018,152462,1
9,-9.808,142.935,156827,0
0,-10.65,109.39,196499,1
0,-5.104,173.918,199107,0
5,-3.309,92.512,215347,2
2,-11.211,105.854,388347,1
2,-19.928,63.078,329680,1
6,-13.792,143.971,140417,1
6,-6.313,92.014,190800,2
7,-8.778,117.404,227067,0
2,-3.494,176.062,170487,2
10,-31.768,84.374,204520,1
2,-4.655,120.019,179000,2
9,-5.661,114.924,196667,0
6,-11.719,147.428,156000,1
5,-5.124,199.951,159010,0
11,-4.691,131.018,250763,2
7,-5.063,113.23,259147,2
7,-4.995,185.0,210837,2
4,-10.127,115.977,167793,1
9,-5.432,90.012,234307,0
9,-5.636,139.741,195497,2
7,-4.98,129.992,278387,2
6,-4.591,98.027,114184,2
2,-3.422,90.002,159618,2
7,-5.214,120.012,187990,1
9,-5.11,120.021,236133,0
6,-12.76,126.133,249534,1
1,-5.477,157.97,213307,0
3,-9.027,73.539,193178,1
0,-13.327,80.037,127200,1
7,-4.195,114.729,259187,2
4,-19.404,80.642,187500,1
9,-12.628,78.732,216564,1
8,-4.34,110.027,215333,0
10,-3.901,90.018,176247,2
1,-27.988,144.414,398240,1
6,-14.745,180.169,144083,1
2,-8.932,80.007,144750,1
11,-7.673,147.916,189173,0
1,-4.098,141.892,226747,2
6,-4.733,202.243,249015,0
11,-13.175,101.344,182973,0
3,-15.183,101.015,261415,1
0,-4.865,159.848,245024,2
7,-9.41,119.953,207628,1
2,-13.827,54.041,327307,1
0,-15.132,103.711,162040,1
1,-5.134,110.011,148500,2
8,-9.599,90.012,151005,1
7,-17.145,107.296,286667,1
5,-8.627,178.135,128000,1
2,-8.324,157.991,226320,2
5,-20.066,115.51,149072,1
0,-13.329,80.291,291500,1
9,-4.954,160.032,173840,2
4,-7.818,96.882,140440,0
1,-4.522,141.994,245244,2
11,-6.642,79.992,175173,2
5,-5.876,148.1,209320,0
1,-5.945,74.931,223129,0
5,-13.437,108.401,368710,1
0,-10.863,136.071,198907,0
11,-2.587,95.017,203587,2
11,-5.09,98.062,201960,2
4,-10.28,114.11,143896,1
4,-7.415,103.823,231973,0
0,-6.392,121.999,207541,1
7,-3.709,202.148,185502,0
7,-7.474,130.663,171653,0
7,-8.766,109.764,258240,1
2,-13.118,115.996,231724,1
9,-6.633,76.042,188320,0
7,-8.436,118.941,197151,1
8,-17.779,131.985,318000,1
2,-3.237,133.006,201973,0
8,-7.304,85.006,156248,2
11,-19.531,114.386,227868,1
2,-3.997,108.017,202946,0
0,-4.445,174.0,168804,2
0,-4.405,148.106,165683,2
11,-9.715,180.069,88900,1
3,-8.751,133.822,212200,0
2,-4.691,100.032,160839,0
8,-9.581,68.672,247387,0
6,-2.886,140.043,180175,2
6,-7.744,149.938,169353,2
7,-3.492,179.969,182073,0
5,-3.792,130.073,178263,2
6,-4.892,143.028,177027,0
2,-9.506,122.995,196375,1
1,-5.532,115.035,201233,2
8,-11.748,80.005,121500,1
1,-6.342,77.834,186459,0
7,-4.943,123.993,221996,2
5,-2.601,92.628,217094,2
8,-8.482,121.014,214570,1
5,-7.278,76.398,144000,1
8,-16.05,117.041,345822,1
9,-4.872,89.997,193427,0
10,-4.65,80.999,203040,0
8,-2.828,106.136,180261,2
4,-7.497,146.03,192680,0
7,-5.864,123.004,229493,0
2,-9.692,86.002,80930,1
