key,loudness,tempo,duration_ms,playlist_uri
6,-6.992,76.063,166759,2
7,-9.741,71.173,194745,1
0,-4.314,94.01,198373,1
9,-5.653,153.398,203347,0
5,-3.398,174.024,205974,2
0,-7.975,102.009,75294,1
4,-9.735,135.975,236965,1
7,-7.671,123.033,199592,2
9,-7.362,159.94,184516,1
11,-9.088,98.996,158360,1
2,-8.214,92.506,269875,1
9,-4.04,172.984,269373,0
0,-9.933,94.604,201413,1
7,-6.649,87.959,310381,2
5,-16.911,141.999,209789,1
7,-11.255,78.926,183579,1
6,-14.567,143.603,190000,1
5,-9.866,77.94,301480,1
1,-5.531,110.065,198333,0
2,-10.572,103.971,232533,0
4,-7.513,169.89,231882,2
1,-2.789,176.955,193976,2
8,-10.198,82.416,164000,1
0,-12.909,109.995,170787,1
5,-4.9,120.514,251293,0
7,-3.787,160.029,213875,2
10,-5.159,179.993,233351,2
1,-8.381,129.954,203077,1
8,-9.113,89.791,220655,1
3,-7.761,139.984,423347,1
2,-4.489,174.917,137760,0
5,-8.853,120.18,210693,1
7,-11.727,109.971,234174,1
2,-6.542,116.997,238143,2
0,-2.741,155.376,280467,0
5,-7.029,67.529,202075,1
4,-8.213,130.005,184258,1
10,-4.466,123.969,190883,2
1,-16.686,140.02,176761,1
4,-8.821,104.561,237027,0
5,-3.761,87.904,196093,0
2,-15.691,101.746,213458,1
4,-10.965,150.051,195867,1
8,-10.028,150.023,179000,1
11,-13.002,123.946,202369,1
2,-2.356,118.4,261507,0
11,-19.111,62.895,402265,1
5,-6.321,72.516,224080,1
8,-8.006,104.994,250161,1
0,-7.08,117.942,253179,1
6,-4.013,139.991,171842,2
9,-7.789,176.004,266734,1
4,-9.155,111.868,226307,1
6,-4.19,103.183,173680,0
10,-8.477,90.101,159540,1
11,-3.194,176.014,187141,2
0,-12.113,78.471,242627,1
7,-6.542,135.358,209362,1
2,-6.254,155.827,316733,0
6,-4.807,100.975,208467,0
5,-7.828,172.989,184232,1
7,-3.776,160.028,243978,2
0,-3.159,126.115,177827,0
1,-3.979,92.209,224800,2
4,-10.057,170.924,159651,1
9,-4.852,93.162,227440,0
2,-6.495,136.279,246400,0
4,-1.574,95.754,110093,0
7,-8.149,147.989,250032,1
3,-4.618,105.754,282947,0
4,-3.406,89.987,215163,2
2,-12.456,117.295,132640,1
10,-4.441,167.094,200547,0
10,-7.782,159.999,168000,1
2,-3.435,105.046,213800,0
7,-3.727,120.0,212440,0
11,-3.04,141.909,152375,2
4,-9.109,126.948,226147,1
11,-2.96,130.573,205680,2
5,-6.422,144.06,106867,1
0,-8.105,141.817,188768,1
8,-3.409,146.525,232680,0
